id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
40813734,"Hideaway cabin in Southville, Bristol",47091090,Elisabeth,,Southville,51.44268,-2.605,Entire home/apt,77,1,113,2021/7/25,5.01,1,71,66,
40837090,Stylish Central Bristol Base!,236481623,Mairead,,Lawrence Hill,51.45784,-2.5791,Entire home/apt,111,1,63,2021/4/5,5.34,19,258,48,
40854068,Savoy Place - Apartment 5,125651447,Your Apartment,,Brislington West,51.44401,-2.5551,Entire home/apt,218,1,4,2021/6/27,0.18,59,337,3,
40854693,Savoy Place - Apartment 4,125651447,Your Apartment,,Brislington West,51.4455,-2.55582,Entire home/apt,259,1,2,2020/1/1,0.09,59,275,0,
40883800,"Bright, Beautiful & Central  in Stunning Cotham",318351134,Bonnie,,Cotham,51.46542,-2.59453,Entire home/apt,117,2,12,2021/9/24,0.59,1,2,11,
41039549,Cozy 2 Bedroom House in the heart of Bristol,320547980,David,,Windmill Hill,51.43925,-2.5821,Entire home/apt,135,2,25,2021/9/20,1.27,1,90,13,
41152055,"Well decorated, comfortable  double room",17320094,Shannon,,Frome Vale,51.48004,-2.53468,Private room,31,2,4,2021/9/20,0.26,2,54,1,
41259723,Self contained studio great for exploring Bristol,51838890,Jane,,Bedminster,51.44262,-2.62902,Entire home/apt,82,2,84,2021/10/17,3.94,1,312,50,
41260910,"Luxurious, spacious accomodation in Clifton",323978951,Elizabeth,,Clifton Down,51.46672,-2.61402,Entire home/apt,146,2,47,2021/10/20,2.32,1,45,41,
41335846,Homely Priory Apartment by Cliftonvalley,16630323,Matt,,Knowle,51.43386,-2.56525,Entire home/apt,132,2,10,2021/10/7,3.61,8,42,8,
41336596,Large Double Room ...in beautiful Clifton Village,17385514,Pru,,Clifton,51.45405,-2.62372,Private room,58,1,37,2021/9/12,2.89,2,128,21,
41424070,MICHELANGELO  ï¿½ï¿½ï¿½....questing for perfection,310726259,Michele Graziano,,Brislington West,51.42988,-2.55801,Private room,45,1,10,2021/8/13,0.47,2,328,1,
41445443,Beatrix House by Cliftonvalley Apartments,16630323,Matt,,Horfield,51.49883,-2.57219,Entire home/apt,229,2,28,2021/10/15,1.34,8,36,19,
41521803,The Sunningdale #1,125651447,Your Apartment,,Clifton Down,51.46222,-2.60976,Entire home/apt,134,1,3,2021/10/1,0.2,59,336,1,
41522936,The Sunningdale #3,125651447,Your Apartment,,Clifton Down,51.46368,-2.61074,Entire home/apt,134,1,10,2021/9/26,0.49,59,327,9,
41524871,"Luxury Master bedroom, in a family house",261770998,Sheida,,Horfield,51.49302,-2.579,Private room,150,1,0,,,2,351,0,
41613283,Luxury Georgian Suites in the heart of Clifton,254056364,Berkeley Suites,,Hotwells & Harbourside,51.45525,-2.60567,Private room,224,1,0,,,1,278,0,
41629173,"Homely, bright flat in trendy, prime location",403430235,James,,Southville,51.44523,-2.60054,Entire home/apt,87,2,40,2021/10/22,1.94,1,319,37,
41643734,Cosy one bed flat in the heart of Bristol,90684209,Neil,,Easton,51.46705,-2.56127,Entire home/apt,71,2,24,2021/9/5,1.13,14,336,15,
41702199,Unique Artist Designed Victorian Townhouse,2337906,Juliette,,Windmill Hill,51.44022,-2.5839,Entire home/apt,90,2,1,2020/8/30,0.07,2,54,0,
41715835,Cosy single room in super area. Breakfast.,252950336,Siobhan,,Westbury-on-Trym & Henleaze,51.4914,-2.60336,Private room,48,1,2,2020/3/3,0.1,1,297,0,
41739692,Meredith Way - Your Apartment,125651447,Your Apartment,,Hotwells & Harbourside,51.44956,-2.62044,Entire home/apt,238,1,12,2021/10/10,0.61,59,315,5,
41755946,"Small, budget room in cosy relaxed, home.",17320094,Shannon,,Eastville,51.47997,-2.53499,Private room,22,2,7,2021/10/8,0.47,2,324,3,
41773058,Exclusive rooms in a beautiful home - big grups,101267565,Aneta,,Lawrence Hill,51.46734,-2.56719,Private room,470,1,2,2021/8/22,0.76,13,236,2,
41773468,I exclusive room with pelicans,101267565,Aneta,,Lawrence Hill,51.46649,-2.56893,Private room,45,1,6,2021/10/1,0.29,13,321,3,
41779515,ýýýý Completely self contained annexe in quiet area.,81901291,Rowena,,Stockwood,51.4183,-2.54045,Entire home/apt,75,2,29,2020/11/4,1.41,1,236,5,
41790846,Central gorgeous flat with parking!,65192629,Hopewell,,Hotwells & Harbourside,51.45043,-2.60389,Entire home/apt,144,1,18,2021/9/12,0.92,141,0,11,
41816616,IV Elegant French style room,101267565,Aneta,,Eastville,51.472,-2.56196,Private room,31,1,13,2020/9/13,0.65,13,319,6,
41816736,II Stylish room in a French style,101267565,Aneta,,Lockleaze,51.47376,-2.56199,Private room,31,1,12,2021/10/22,0.56,13,320,9,
41827267,III Romantic English-style room,101267565,Aneta,,Lawrence Hill,51.46398,-2.57253,Private room,39,1,2,2021/9/24,0.1,13,321,1,
41827357,V Cozy single bedroom,101267565,Aneta,,Lockleaze,51.47338,-2.56194,Private room,31,1,7,2021/10/8,0.33,13,319,5,
41853950,Light and stylish 3 bedroom family home,24760810,Martha And Sam,,Eastville,51.47818,-2.53827,Entire home/apt,120,2,8,2021/8/30,0.56,2,119,7,
41931803,Beautiful harbourside apartment,96457399,Conrad,,Hotwells & Harbourside,51.44968,-2.60381,Entire home/apt,111,1,49,2021/7/4,2.35,1,18,32,
41946820,"Bright, quiet room in beautiful BS5",5232963,Katy,,Easton,51.46396,-2.55988,Private room,27,1,40,2021/9/25,4.17,1,184,24,
41951725,"Contemporary Home in Friendly Easton, Free Parking",331981013,Chris,,Easton,51.46596,-2.55829,Entire home/apt,90,1,45,2021/10/1,2.21,1,264,29,
41970836,a very clean quiet house.,156809686,Adriana,,Eastville,51.47262,-2.5564,Private room,56,2,1,2021/10/3,1,2,324,1,
42038513,Belgravia Apartments 2 Over looking Clifton Down,333150984,Zahid,,Stoke Bishop,51.47127,-2.61637,Entire home/apt,112,2,30,2021/9/22,2,4,119,18,
42057424,Great 1 Bed Walking Distance To Whiteladies Road,65192629,Hopewell,,Clifton Down,51.4593,-2.61192,Entire home/apt,82,1,22,2021/9/15,1.07,141,4,13,
42107283,Lovely room with a view onto green square,18677372,Agata,,Knowle,51.42937,-2.57025,Private room,25,4,14,2021/7/9,1.37,2,14,5,
42134299,The Parade: Central Flat with Parking,327290686,Alexandra,,Cotham,51.46419,-2.59529,Entire home/apt,178,2,59,2021/4/10,2.86,1,257,42,
42261018,"Superior Studio Apartment in Clifton, Bristol",335421429,Paul,,Clifton Down,51.4656,-2.61748,Entire home/apt,86,1,161,2021/8/27,7.8,1,256,75,
42311214,King size bed in stunning 1920's home near Bristol,64644010,John,,Stoke Bishop,51.4862,-2.65137,Private room,36,1,1,2020/3/5,0.05,2,0,0,
42326202,New - Garden Apartment Cotham & Stokes Croft BS6,2908382,GregandClare,,Central,51.46377,-2.59105,Entire home/apt,79,3,25,2021/9/1,1.69,3,327,19,
42330348,En-Suite Private Double Bedroom Temple Meads,61920341,Natalia,,Lawrence Hill,51.45267,-2.5783,Private room,52,1,30,2021/10/1,6.29,1,164,24,
42369226,Cosy 2 Bed Victorian Flat- perfect for exploring,303602780,Katrina,,Clifton,51.45102,-2.62284,Entire home/apt,118,3,23,2021/9/13,1.16,1,84,8,
42385125,St George Fire Station,223195701,Philippa,,St George West,51.45876,-2.54658,Entire home/apt,108,2,36,2020/9/7,1.8,1,145,26,
42402995,Central 1 bed Harbourside flat with river views,53025889,Sarah,,Hotwells & Harbourside,51.44929,-2.60812,Entire home/apt,113,2,10,2020/7/8,0.5,1,0,0,
42403988,Quiet house just 5 minutes from the vibrant city,187633531,Bea,,Ashley,51.46749,-2.58654,Private room,50,2,9,2020/8/17,0.59,1,143,0,
42422747,Contemporary garden flat in Clifton,158978666,Air360,,Clifton Down,51.45853,-2.61308,Entire home/apt,68,1,61,2021/10/16,61,1,316,37,
42478608,Entire Very large single bedroom flat.,156809686,Adriana,,Clifton Down,51.46521,-2.61108,Entire home/apt,80,2,0,,,2,26,0,
42480169,Single bedroom in Montpelier terraced house,302067141,Claire,,Ashley,51.46742,-2.587,Private room,20,1,4,2020/3/16,0.2,1,22,0,
42503334,Beautiful House off Gloucester Rd,136162830,Helen,,Redland,51.47382,-2.59437,Entire home/apt,232,2,8,2021/10/17,0.4,1,249,5,
42511590,Central Bristol -sofa bed for a female only :),237405486,Le,,Lawrence Hill,51.45661,-2.58003,Shared room,30,1,0,,,1,21,0,
42532128,Modern 2-bed in the stylish Paintworks,333096111,Ollie,,Brislington West,51.443,-2.56456,Entire home/apt,150,3,26,2020/11/22,1.32,1,40,15,
42560302,Peaceful double bedroom close to the City Centre,1684195,Tom,,Windmill Hill,51.44264,-2.57948,Private room,48,1,22,2021/10/8,1.56,1,52,20,
42604078,Double room close to city centre. 101.,290498800,James,,Hotwells & Harbourside,51.4488,-2.62189,Private room,25,1,27,2021/10/25,5.19,2,0,27,
42660042,The Curious Cabinet Guesthouse: Extraordinary,2552998,Sadie,,Frome Vale,51.48458,-2.51917,Private room,89,1,0,,,2,14,0,
42689192,Twin room in stunning 1920's home near Bristol,64644010,John,,Stoke Bishop,51.48491,-2.65184,Private room,33,1,0,,,2,0,0,
42690375,Belgrave Apartment 3 Clifton,333150984,Zahid,,Clifton Down,51.46993,-2.61702,Entire home/apt,112,2,37,2021/7/16,1.86,4,35,25,
42783611,The Bristol Coach House in the heart of Bishopston,82491365,Dee,,Redland,51.47757,-2.59301,Entire home/apt,98,2,19,2021/10/13,7.22,1,129,19,
42786066,close to nature and close to town,62237131,Vicky,,Bishopsworth,51.42616,-2.60974,Private room,35,2,6,2021/10/17,0.47,1,40,5,
42810787,Central modern maisonette in a historic brewery,23536034,Stela,,Lawrence Hill,51.45732,-2.57973,Entire home/apt,75,31,5,2021/7/10,0.31,1,27,4,
42846618,Dover Place - No.2,125651447,Your Apartment,,Clifton,51.45484,-2.61017,Entire home/apt,239,1,0,,,59,302,0,
42913036,"Modern Garden Room: ensuite bathroom, own entrance",139825215,Craig,,Lockleaze,51.49338,-2.57377,Private room,26,2,7,2021/9/20,0.36,1,27,2,
42938607,Amazing Victorian House overlooking the docks,7607380,Jerry And Jacqui,,Hotwells & Harbourside,51.44656,-2.60235,Entire home/apt,550,3,6,2021/9/27,0.42,2,349,5,
42949801,Beautiful First Floor Period Apartment,65192629,Hopewell,,Cotham,51.4679,-2.60558,Entire home/apt,86,2,5,2021/10/3,0.82,141,66,5,
43086069,THE PLACE (Garden Maisonette with roof terrace).,47685419,Max,,Horfield,51.48942,-2.58408,Entire home/apt,100,3,3,2021/9/25,1.2,1,314,3,
43176437,Spacious & modern apartment in the city centre,121865535,Tom,,Central,51.45538,-2.59191,Entire home/apt,86,2,56,2021/1/29,3.32,2,146,31,
43304855,A lovely 1 bed flat just off Whiteladies Road,344839802,Rosie,,Central,51.46247,-2.60617,Entire home/apt,75,3,12,2021/9/14,0.79,1,344,3,
43360492,"The Spanish Pensiï¿½ï¿½n, warm and frien",127829947,David,,Southville,51.44313,-2.6163,Entire home/apt,132,3,14,2021/9/18,1.06,1,247,11,
43410106,City centre apartment available with free parking,18561057,Edward,,Windmill Hill,51.44253,-2.58226,Entire home/apt,128,2,1,2021/10/18,1,1,12,1,
43429783,Andieï¿½ï¿½ï¿½s Apartment - Clifton Tr,213692960,Andie,,Hotwells & Harbourside,51.45588,-2.60774,Entire home/apt,93,2,49,2020/9/16,2.8,1,225,35,
43503698,Large One Bed Apartment. Heart of Old City,80431142,Sean,,Central,51.45653,-2.59478,Entire home/apt,88,2,15,2021/6/27,2.85,2,139,15,
43533330,4 bed house in central east Bristol. BS5,47000633,Becka,,Easton,51.45834,-2.56018,Entire home/apt,118,3,8,2021/10/5,0.52,2,134,3,
43553873,Belgrave Apartment 4 Clifton Bristol,333150984,Zahid,,Clifton Down,51.46976,-2.61665,Entire home/apt,105,2,27,2021/10/17,1.75,4,359,22,
43655293,Amazing 3 Bed Townhouse walking distance from Bristol Temple Meads!,46710015,Davinia,,Lawrence Hill,51.45199,-2.57688,Entire home/apt,143,2,17,2021/9/26,1.42,2,0,15,
43745406,Cosy Self-Contained En-suite Room with a View,171384,Joanne,,Eastville,51.48123,-2.55599,Private room,30,2,14,2021/9/4,0.9,1,205,7,
43762200,One Bedroom Plus at Cove West India House,287107471,Cove West India,,Central,51.45433,-2.59213,Hotel room,202,1,10,2021/8/21,0.71,4,343,2,
43762211,Two Bed Apartment at Cove West India House,287107471,Cove West India,,Central,51.45258,-2.59193,Hotel room,281,1,5,2021/10/8,0.47,4,311,5,
43775630,The Tilling House sleeps 7 - MyCityHaven,51686051,Michael,,Horfield,51.49357,-2.58754,Entire home/apt,194,2,0,,,11,0,0,
43826937,Spacious and stylish central Bristol base,236481623,Mairead,,Lawrence Hill,51.45753,-2.5778,Entire home/apt,131,1,66,2021/10/11,4.57,19,217,40,
43926221,Stunning Penthouse apartment in North-West Bristol,341379834,Rebecca,,Avonmouth & Lawrence Weston,51.49676,-2.64465,Entire home/apt,120,3,11,2021/8/15,0.69,1,34,9,
43934998,SACO Bristol Broad Quay-Two Bedroom Club Apartment,282688142,SACO Bristol,,Central,51.4515,-2.59737,Entire home/apt,288,1,20,2021/4/26,2.13,10,299,17,
43949762,Clifton 2 Bedroom Apartment with Sunny Courtyard,65192629,Hopewell,,Clifton,51.45508,-2.61538,Entire home/apt,137,2,1,2020/7/7,0.06,141,0,0,
43982957,"Luxury, Contemporary Georgian Apartment",7359927,Camille,,Ashley,51.4623,-2.58696,Entire home/apt,95,2,5,2021/9/27,0.35,1,198,1,
44008891,VW California Coast,65192629,Hopewell,,Central,51.44956,-2.59542,Entire home/apt,168,7,0,,,141,67,0,
44044351,Derby Den by Cliftonvalley Apartments,16630323,Matt,,Bishopston & Ashley Down,51.47471,-2.58564,Entire home/apt,138,2,32,2021/9/25,2.08,8,53,27,
44070173,2 bed boutique Apt - Free parking - City Centre,125651447,Your Apartment,,Central,51.45943,-2.59022,Entire home/apt,239,1,6,2021/8/20,0.93,59,335,4,
44079705,Not Available to book. Apologies,27746846,Debbie,,Horfield,51.50087,-2.58983,Entire home/apt,100,2,3,2020/9/7,0.2,1,56,0,
44085131,"Double Room Redfield Bristol
Covid Secure Safety",353641479,Jean Paul,,Easton,51.45838,-2.55706,Private room,21,5,6,2021/7/25,0.54,1,328,2,
44091501,Boutique garden flat: hot tub and street parking,24299197,Aline,,Cotham,51.46656,-2.602,Entire home/apt,200,2,23,2021/10/10,1.49,2,207,19,
44098413,Spacious Designer Flat in The Centre of Bristol,121865535,Tom,,Central,51.45655,-2.59062,Entire home/apt,86,2,72,2021/1/5,4.59,2,44,51,
44143417,129 Grittleton Rd Apartment,354971200,Yasmin,,Horfield,51.49592,-2.58622,Private room,429,1,0,,,1,90,0,
44146501,Redcliffe Parade - No.1,125651447,Your Apartment,,Central,51.44745,-2.59446,Entire home/apt,249,1,10,2020/10/11,0.64,59,298,6,
44147331,Redcliffe Parade - No.2,125651447,Your Apartment,,Central,51.44888,-2.59251,Entire home/apt,160,1,8,2021/9/14,0.52,59,290,5,
44148271,Redcliffe Parade - No.3,125651447,Your Apartment,,Central,51.44878,-2.59371,Entire home/apt,295,1,10,2021/9/26,0.65,59,273,8,
44155795,AmyKnowles House,355294917,Amy,,Eastville,51.47832,-2.54154,Private room,421,1,0,,,1,90,0,
44237256,Berkeley Sq Pads - No.1,125651447,Your Apartment,,Hotwells & Harbourside,51.4539,-2.60708,Entire home/apt,161,1,12,2021/9/13,0.78,59,323,7,
44243987,Charming and Stylish Redland One Bedroom Apartment,65192629,Hopewell,,Cotham,51.46811,-2.60213,Entire home/apt,86,2,4,2021/6/13,0.27,141,0,1,
44271822,Entire Garden Flat in Central Clifton Location,143105608,Natalie,,Clifton,51.45649,-2.60971,Entire home/apt,77,4,69,2020/10/13,4.52,1,23,44,
44288816,Purple room overlooking the garden & Dundry Hills,18677372,Agata,,Knowle,51.42965,-2.56999,Private room,25,3,1,2020/10/11,0.08,2,339,0,
44289782,A beautiful and quirky Bristol home,223306473,Henry,,Ashley,51.46592,-2.58072,Entire home/apt,145,2,11,2021/10/17,0.77,1,0,2,
44299250,Queens Apartments MyCityHaven,51686051,Michael,,Central,51.45639,-2.60512,Entire home/apt,80,2,25,2021/6/28,1.71,11,21,20,
44302156,A dynamic warm artists house,357238006,Sandra,,Easton,51.46825,-2.55441,Private room,25,1,1,2020/9/6,0.07,1,0,0,
44310392,Belgrave Apartment 1 Clifton Bristol,333150984,Zahid,,Clifton Down,51.46956,-2.6165,Entire home/apt,115,2,27,2021/5/7,1.87,4,175,21,
44348593,Alma Studios in the Perfect Location - No 6,65192629,Hopewell,,Clifton Down,51.46381,-2.60878,Entire home/apt,93,1,16,2021/9/6,1.1,141,15,7,
44353419,A hidden period gem with spectacular gardens,331297556,Stephanie,,Westbury-on-Trym & Henleaze,51.49242,-2.61732,Private room,70,1,1,2020/9/27,0.08,2,0,0,
44369739,Alma Studios in the Perfect Location - No 5,65192629,Hopewell,,Clifton Down,51.46385,-2.60904,Entire home/apt,93,1,24,2021/10/18,1.65,141,49,16,
44369953,Alma Studios in the Perfect Location - No 7,65192629,Hopewell,,Clifton Down,51.46419,-2.61023,Entire home/apt,86,1,12,2021/9/15,0.83,141,0,10,
44370086,Alma Studios in the Perfect Location - No 4,65192629,Hopewell,,Clifton Down,51.46266,-2.61052,Entire home/apt,96,1,30,2021/8/29,2.09,141,334,26,
44378286,Immaculately clean!,60647444,Jeff,,Hartcliffe & Withywood,51.41048,-2.60684,Private room,35,1,1,2020/8/20,0.07,2,0,0,
44384310,1-3 bedroom bubble on friendly Gloucester Road,29674675,Prue,,Bishopston & Ashley Down,51.47731,-2.58953,Private room,33,1,24,2021/6/20,1.6,2,320,17,
44385020,Clifton 2 bed apartment - free parking & Prosecco,358137516,Katie,,Clifton,51.45619,-2.61773,Entire home/apt,118,2,61,2021/5/29,4.22,1,56,49,
44388002,Entire Flat near Clifton Village/Harbourside,143390860,Phil,,Clifton,51.45171,-2.62178,Entire home/apt,70,3,30,2021/10/3,24.32,1,10,25,
44415326,"Clare Street Condo, By StayBC",176181147,StayBC,,Central,51.45475,-2.59646,Entire home/apt,139,2,26,2021/9/12,1.76,15,350,20,
44456870,Stunning view,226540809,Sarah,,Bishopsworth,51.4292,-2.61047,Private room,65,2,7,2021/10/3,0.51,1,81,6,
44468816,Central Bristol garden apartment. Near harbour  .,18158631,Liza,,Hotwells & Harbourside,51.44674,-2.60738,Entire home/apt,70,2,0,,,1,81,0,
44511727,"Luxury, contemporary Georgian Apartment",359950028,Lee,,Ashley,51.46154,-2.58598,Entire home/apt,100,2,42,2020/11/1,2.89,1,199,34,
44517978,Hidden Gem with the best views in Central Bristol,12842036,Clare & Damion,,Central,51.45657,-2.59775,Entire home/apt,197,2,11,2021/10/10,3.55,2,352,11,
44518119,Perfect hideaway stone barn between Bath & Bristol,12842036,Clare & Damion,,Brislington West,51.42586,-2.53769,Entire home/apt,123,2,45,2021/10/17,3.21,2,157,36,
44526622,Modern One bed Flat nr St Werburgh's Park,90684209,Neil,,Ashley,51.46888,-2.57566,Entire home/apt,65,2,35,2021/6/1,2.51,14,296,30,
44528256,Chatfield Heights by StayBC,176181147,StayBC,,Central,51.45242,-2.59719,Entire home/apt,154,2,29,2021/10/1,2.88,15,332,25,
44529341,"The Cheltenham, by StayBC",176181147,StayBC,,Central,51.45364,-2.59591,Entire home/apt,139,2,24,2021/9/26,1.62,15,348,21,
44548587,Amazing Flat with Balcony nr St Werburghï¿½ï¿½ï¿½,90684209,Neil,,Ashley,51.46858,-2.57469,Entire home/apt,106,2,23,2021/10/17,1.67,14,349,17,
44554165,Touch of luxury near Old City - parking available,100020162,Sam,,Central,51.45414,-2.59003,Entire home/apt,126,3,68,2020/11/14,4.69,1,13,47,
44557861,"4/36 Big room in a shared flat, Super king bed",275250241,Renan,,Clifton,51.45737,-2.61239,Private room,48,1,39,2021/9/19,2.72,9,338,30,
44607272,Bright City Centre Space - Pritchard Studio 5,65192629,Hopewell,,Central,51.45892,-2.5863,Entire home/apt,91,1,14,2021/7/27,0.98,141,0,13,
44607769,Bright City Centre Apartment - Pritchard 9,65192629,Hopewell,,Ashley,51.46025,-2.5842,Entire home/apt,102,1,10,2021/6/20,0.7,141,0,6,
44608657,Bright City Centre Two Bedroom Apt - Pritchard 3,65192629,Hopewell,,Ashley,51.46105,-2.58593,Entire home/apt,102,1,9,2021/7/12,0.63,141,0,5,
44609618,Bright City Centre Space - Pritchard Studio 1,65192629,Hopewell,,Ashley,51.46088,-2.5843,Entire home/apt,80,1,1,2021/6/21,0.24,141,0,1,
44610315,Elegant Victorian Flat in Redland with Parking,49552186,Tom,,Clifton Down,51.46914,-2.61008,Entire home/apt,87,1,96,2021/10/23,6.61,2,87,74,
44639204,Bright City Centre Space- Pritchard Studio 2,65192629,Hopewell,,Ashley,51.46108,-2.58524,Entire home/apt,80,1,3,2021/8/1,0.31,141,0,3,
44639457,Bright City Centre Studio- Pritchard Studio 4,65192629,Hopewell,,Ashley,51.45972,-2.58482,Entire home/apt,80,1,4,2021/8/25,0.41,141,0,4,
44644873,"3/36 Double Room in a shared flat ,Clifton Area",275250241,Renan,,Clifton Down,51.45843,-2.61192,Private room,48,1,44,2021/7/4,3.46,9,135,32,
44652835,Bright City Centre Two Bedroom Apt - Pritchard 13,65192629,Hopewell,,Ashley,51.45982,-2.58618,Entire home/apt,102,1,5,2021/9/17,1.06,141,0,5,
44672013,Breathtaking Apartment Sea View Capacity,175128252,Team Gospodin,,Lawrence Hill,51.45539,-2.58176,Entire home/apt,1000,1,0,,,5,365,0,
44675060,Bright City Centre Space - Pritchard Studio 8,65192629,Hopewell,,Ashley,51.46086,-2.5861,Entire home/apt,97,1,11,2021/9/4,2.89,141,0,11,
44988856,Harbour side central location,25295818,Stuart,,Hotwells & Harbourside,51.450035,-2.60651,Entire home/apt,120,3,7,2021/9/15,1.98,1,159,7,
